Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
54,North Dakota State,Summit,,,18,2,79.5,59.6,19.90,,-2.28,,11.39,3.88,15.28,106.66,86.38,20.28,2026-01-27
55,Kansas State,Big 12,,,11,10,69.6,66.0,3.52,,11.24,,8.97,5.80,14.77,103.35,85.51,17.84,2026-01-27
56,Indiana,Big Ten,,,11,10,70.5,67.9,2.62,,12.11,,9.34,5.39,14.73,106.48,88.41,18.06,2026-01-27
57,James Madison,Sun Belt,,,14,8,73.0,64.8,8.14,,6.16,,8.76,5.54,14.29,99.79,81.86,17.93,2026-01-27
58,Marquette,Big East,,,13,7,69.7,61.3,8.40,,7.56,,6.41,7.73,14.14,102.52,84.35,18.18,2026-01-27
59,Davidson,A-10,,,15,7,68.5,58.3,10.27,,3.45,,5.05,8.68,13.72,100.20,82.09,18.11,2026-01-27
60,Purdue,Big Ten,,,11,9,70.7,69.0,1.70,,11.90,,10.52,3.08,13.60,105.10,87.78,17.32,2026-01-27
61,Columbia,Ivy,,,13,5,72.3,60.8,11.56,,1.80,,9.36,3.99,13.35,103.08,86.47,16.60,2026-01-27
62,Auburn,SEC,,,13,8,62.6,59.7,2.90,,10.18,,1.69,11.40,13.09,96.54,80.49,16.05,2026-01-27
63,Gonzaga,WCC,,,14,7,73.4,65.4,8.00,,4.79,,9.79,3.00,12.79,104.94,88.35,16.58,2026-01-27
64,Rhode Island,A-10,,,18,2,68.6,54.1,14.55,,0.38,,3.31,9.44,12.75,100.87,84.06,16.81,2026-01-27
65,Missouri,SEC,,,14,9,74.5,72.4,2.09,,10.54,,12.59,0.04,12.62,106.01,90.84,15.17,2026-01-27
66,Troy,Sun Belt,,,16,4,84.4,68.1,16.25,,-0.82,,14.61,-2.00,12.61,98.38,85.27,13.11,2026-01-27
67,Wisconsin,Big Ten,,,13,8,70.3,69.6,0.76,,10.82,,8.63,2.96,11.58,102.49,88.01,14.48,2026-01-27
68,Santa Clara,WCC,,,17,5,81.5,65.3,16.23,,0.41,,13.83,-2.47,11.36,101.67,88.29,13.37,2026-01-27
69,Fairfield,MAAC,,,17,3,78.4,59.7,18.70,,-7.55,,9.55,1.61,11.15,105.64,91.61,14.03,2026-01-27
70,Harvard,Ivy,,,10,8,65.7,58.8,6.83,,4.30,,2.72,8.41,11.13,95.65,81.45,14.19,2026-01-27
71,Rice,American,,,17,3,70.1,59.0,11.10,,-0.01,,4.29,6.80,11.09,96.86,83.08,13.78,2026-01-27
72,South Florida,American,,,12,9,71.2,70.6,0.57,,10.31,,9.41,1.47,10.88,102.94,90.19,12.75,2026-01-27
73,Texas A&M,SEC,,,8,8,64.6,68.1,-3.50,,14.38,,4.36,6.52,10.88,93.87,81.23,12.65,2026-01-27
74,Montana State,Big Sky,,,14,5,76.6,64.8,11.74,,2.86,,10.24,0.39,10.63,97.43,85.27,12.16,2026-01-27
75,Georgetown,Big East,,,12,8,66.7,60.6,6.10,,4.42,,3.83,6.69,10.52,97.51,84.12,13.39,2026-01-27
76,San Diego State,MWC,,,15,3,72.5,60.7,11.78,,1.58,,5.28,5.24,10.52,101.31,87.64,13.67,2026-01-27
77,George Mason,A-10,,,13,6,68.8,61.3,7.58,,2.64,,4.55,5.67,10.22,96.29,83.10,13.19,2026-01-27
78,Arkansas State,Sun Belt,,,18,4,78.9,67.0,11.91,,0.09,,11.34,-1.20,10.14,96.69,85.90,10.79,2026-01-27
79,Georgia Tech,ACC,,,9,12,65.8,66.7,-0.90,,10.69,,4.23,5.56,9.79,93.42,81.87,11.56,2026-01-27
80,Colorado State,MWC,,,17,4,68.2,55.6,12.57,,-1.23,,1.45,8.27,9.72,99.81,87.05,12.75,2026-01-27
81,Nevada-Las Vegas,MWC,,,14,6,68.7,61.6,7.10,,2.38,,5.65,3.83,9.48,100.96,89.12,11.84,2026-01-27
82,Georgia Southern,Sun Belt,,,15,5,75.1,65.0,10.10,,2.09,,4.97,4.49,9.46,100.31,88.32,11.99,2026-01-27
83,Florida State,ACC,,,7,14,74.0,77.0,-2.95,,12.39,,13.38,-3.94,9.44,99.65,89.27,10.38,2026-01-27
84,Oregon State,WCC,,,15,6,68.1,61.8,6.38,,5.01,,3.60,5.47,9.07,99.98,88.80,11.18,2026-01-27
85,Ball State,MAC,,,15,5,77.1,64.1,12.95,,-0.11,,8.88,0.17,9.05,98.60,88.90,9.70,2026-01-27
86,Saint Joseph's,A-10,,,13,6,68.2,56.6,11.63,,1.33,,0.94,7.92,8.86,96.17,84.88,11.29,2026-01-27
87,Penn State,Big Ten,,,7,14,74.4,82.3,-7.90,,16.50,,15.99,-7.39,8.60,105.01,94.77,10.24,2026-01-27
88,Belmont,MVC,,,11,8,69.3,68.2,1.05,,7.36,,5.13,3.28,8.41,97.60,87.75,9.85,2026-01-27
89,UC Irvine,Big West,,,17,3,72.0,57.5,14.50,,-6.56,,3.91,4.04,7.95,99.82,90.06,9.76,2026-01-27
90,Green Bay,Horizon,,,17,5,68.4,57.8,10.64,,-1.40,,1.07,6.39,7.46,95.25,86.01,9.24,2026-01-27
91,North Texas,American,,,11,9,70.6,61.7,8.95,,4.05,,1.07,6.15,7.22,90.20,82.27,7.92,2026-01-27
92,Miami (OH),MAC,,,16,4,71.0,57.9,13.10,,-2.18,,1.15,6.05,7.21,94.14,85.33,8.81,2026-01-27
93,Murray State,MVC,,,17,3,83.9,75.3,8.60,,1.04,,16.91,-9.81,7.10,104.12,96.26,7.86,2026-01-27
94,Cincinnati,Big 12,,,8,13,70.4,71.4,-1.00,,10.03,,7.28,-0.26,7.03,98.06,89.98,8.08,2026-01-27
95,Creighton,Big East,,,8,12,68.6,69.5,-0.90,,7.75,,6.13,0.73,6.85,99.22,91.16,8.05,2026-01-27
96,Arkansas,SEC,,,11,10,73.3,73.0,0.24,,6.51,,9.55,-2.81,6.75,96.05,88.97,7.08,2026-01-27
97,St. John's (NY),Big East,,,16,6,63.7,60.1,3.59,,3.05,,0.60,6.04,6.64,95.83,88.60,7.23,2026-01-27
98,Louisiana Tech,CUSA,,,13,5,74.9,61.4,13.56,,1.34,,4.84,1.75,6.59,100.69,92.51,8.18,2026-01-27
99,Lindenwood,OVC,,,15,6,73.9,60.4,13.48,,-2.06,,5.25,1.32,6.57,102.89,94.69,8.19,2026-01-27
100,Arizona,Big 12,,,10,9,72.2,69.7,2.47,,3.93,,8.10,-1.70,6.40,96.77,90.54,6.23,2026-01-27
101,Abilene Christian,WAC,,,14,5,75.0,57.7,17.32,,-2.96,,0.94,5.41,6.35,94.08,87.01,7.07,2026-01-27
102,McNeese State,Southland,,,16,4,68.2,50.9,17.25,,-5.35,,-3.22,9.54,6.32,91.14,82.77,8.36,2026-01-27
103,New Mexico,MWC,,,13,7,70.2,62.8,7.40,,-1.32,,3.87,2.22,6.08,94.58,88.58,6.00,2026-01-27
104,Central Michigan,MAC,,,12,6,69.2,63.1,6.06,,1.25,,3.00,3.07,6.07,94.17,87.72,6.45,2026-01-27
105,UCF,Big 12,,,10,10,65.3,62.3,3.00,,2.90,,1.11,4.79,5.90,92.56,86.83,5.73,2026-01-27
106,Northwestern,Big Ten,,,8,12,65.1,71.9,-6.75,,12.44,,5.34,0.35,5.69,98.24,92.40,5.84,2026-01-27
107,Marshall,Sun Belt,,,17,5,72.3,61.6,10.73,,0.68,,3.45,2.09,5.53,95.43,89.57,5.86,2026-01-27
108,Wake Forest,ACC,,,12,9,65.9,61.0,4.90,,0.32,,1.05,4.17,5.22,94.14,88.77,5.37,2026-01-27
109,Butler,Big East,,,9,12,63.7,65.1,-1.43,,6.30,,0.26,4.61,4.87,92.13,87.96,4.17,2026-01-27
110,East Carolina,American,,,15,6,74.0,66.0,7.90,,-3.15,,7.29,-2.54,4.75,94.99,90.70,4.29,2026-01-27
111,Northern Iowa,MVC,,,10,9,65.8,63.9,1.84,,2.89,,-1.53,6.26,4.73,90.00,85.30,4.70,2026-01-27
112,Massachusetts,MAC,,,14,4,69.7,60.3,9.33,,-4.65,,1.93,2.76,4.68,93.65,89.06,4.60,2026-01-27
113,College of Charleston,CAA,,,16,3,77.8,58.5,19.32,,-7.06,,3.92,0.73,4.65,96.82,91.58,5.24,2026-01-27
114,Quinnipiac,MAAC,,,16,4,67.8,52.3,15.50,,-11.08,,-0.63,5.06,4.42,97.65,91.54,6.11,2026-01-27
115,Temple,American,,,9,10,70.1,70.8,-0.74,,5.05,,6.97,-2.66,4.31,96.99,93.33,3.66,2026-01-27
116,Boise State,MWC,,,16,5,71.1,66.4,4.67,,-0.30,,6.47,-2.27,4.20,97.90,93.73,4.17,2026-01-27
117,Eastern Kentucky,A-Sun,,,17,4,76.5,60.3,16.19,,-8.77,,4.04,0.08,4.12,93.69,90.18,3.51,2026-01-27
118,Coastal Carolina,Sun Belt,,,10,11,74.1,64.0,10.10,,-0.89,,4.36,-0.41,3.95,91.62,88.35,3.27,2026-01-27
119,Vermont,AmEast,,,17,5,69.2,54.2,15.00,,-5.50,,-1.50,5.45,3.95,97.40,92.04,5.37,2026-01-27
120,Portland,WCC,,,11,10,71.2,63.5,7.71,,2.28,,3.17,0.63,3.81,91.00,87.17,3.83,2026-01-27
121,High Point,Big South,,,18,2,76.1,58.0,18.15,,-10.70,,4.11,-0.31,3.80,94.45,90.98,3.47,2026-01-27
122,Western Illinois,OVC,,,16,3,77.4,60.9,16.42,,-6.81,,5.84,-2.09,3.75,98.87,94.52,4.35,2026-01-27
123,UTSA,American,,,9,9,60.3,57.9,2.39,,3.41,,-5.77,9.24,3.47,86.95,83.47,3.48,2026-01-27
124,Grand Canyon,MWC,,,6,14,65.0,69.4,-4.40,,7.83,,3.52,-0.09,3.43,93.17,90.11,3.06,2026-01-27
125,Illinois State,MVC,,,11,9,74.6,69.2,5.40,,-2.15,,5.96,-2.71,3.25,98.71,96.46,2.25,2026-01-27
126,Central Arkansas,A-Sun,,,11,8,72.5,59.9,12.63,,-4.27,,1.09,2.05,3.14,92.62,89.13,3.49,2026-01-27
127,Idaho,Big Sky,,,15,5,79.9,68.2,11.70,,-5.30,,10.30,-7.21,3.09,97.18,94.76,2.42,2026-01-27
128,Southern Indiana,OVC,,,14,5,70.3,56.6,13.74,,-2.62,,-0.29,3.23,2.95,91.11,87.82,3.29,2026-01-27
129,UC Santa Barbara,Big West,,,15,3,70.3,59.4,10.89,,-6.50,,0.39,2.52,2.91,94.63,91.92,2.71,2026-01-27
130,UC San Diego,Big West,,,13,6,69.9,59.9,9.95,,-5.05,,0.82,1.96,2.78,90.49,87.87,2.62,2026-01-27
131,Pennsylvania,Ivy,,,12,6,65.1,56.0,9.11,,-0.86,,-2.42,5.06,2.64,90.08,88.21,1.87,2026-01-27
132,Pepperdine,WCC,,,12,9,68.5,65.3,3.14,,0.70,,2.78,-0.23,2.54,94.48,92.60,1.88,2026-01-27
133,South Dakota,Summit,,,15,6,72.7,55.8,16.95,,-7.81,,-1.49,3.79,2.30,90.35,87.56,2.79,2026-01-27
134,Charlotte,American,,,9,11,64.4,67.5,-3.15,,5.24,,1.08,1.00,2.09,92.52,91.14,1.39,2026-01-27
135,Tulane,American,,,8,11,69.6,69.6,-0.05,,2.04,,4.43,-2.44,1.99,94.12,92.74,1.38,2026-01-27
136,Purdue Fort Wayne,Horizon,,,13,8,71.0,64.0,7.00,,-1.77,,2.81,-0.88,1.93,91.64,90.34,1.30,2026-01-27
137,California Baptist,WAC,,,13,8,71.3,66.2,5.10,,-3.18,,4.93,-3.01,1.92,91.41,90.67,0.74,2026-01-27
138,Rutgers,Big Ten,,,9,11,59.1,65.7,-6.65,,8.53,,-3.12,5.00,1.88,89.40,88.86,0.54,2026-01-27
139,Tulsa,American,,,13,6,70.6,66.1,4.53,,-2.71,,1.66,0.16,1.82,90.01,89.23,0.78,2026-01-27
140,Sam Houston,CUSA,,,11,6,65.5,56.3,9.24,,0.45,,-4.20,5.87,1.67,82.27,82.42,-0.16,2026-01-27
141,San Francisco,WCC,,,13,7,69.3,66.6,2.75,,0.80,,3.84,-2.26,1.58,89.30,88.58,0.72,2026-01-27
142,Middle Tennessee,CUSA,,,11,9,60.0,59.3,0.65,,0.83,,-5.08,6.56,1.48,90.67,90.27,0.39,2026-01-27
143,Missouri State,CUSA,,,12,7,65.9,63.7,2.21,,-0.74,,-1.25,2.72,1.47,88.36,87.99,0.38,2026-01-27
144,Southern Methodist,ACC,,,8,13,65.0,71.0,-6.00,,7.42,,1.84,-0.42,1.42,91.73,91.24,0.50,2026-01-27
145,Loyola Marymount,WCC,,,12,8,69.3,63.7,5.60,,-1.79,,2.79,-1.52,1.27,97.34,96.77,0.58,2026-01-27
146,Navy,Patriot,,,12,6,71.4,62.9,8.44,,-5.68,,4.03,-2.83,1.21,94.84,94.76,0.08,2026-01-27
147,Idaho State,Big Sky,,,12,7,65.3,58.8,6.47,,-2.75,,-5.49,6.68,1.20,85.90,85.12,0.79,2026-01-27
148,Austin Peay,A-Sun,,,13,5,68.3,57.2,11.11,,-5.19,,-4.33,5.14,0.81,90.47,90.37,0.10,2026-01-27
149,Providence,Big East,,,10,11,59.2,62.4,-3.19,,3.93,,-3.99,4.73,0.74,87.03,87.80,-0.77,2026-01-27
150,Bradley,MVC,,,13,7,72.5,64.4,8.05,,-4.72,,1.01,-0.47,0.54,92.33,92.26,0.07,2026-01-27
151,Hawaii,Big West,,,10,9,62.7,60.2,2.53,,-1.22,,-3.77,4.26,0.49,88.08,88.30,-0.22,2026-01-27
152,Saint Mary's (CA),WCC,,,13,9,59.2,57.5,1.68,,1.48,,-6.26,6.74,0.48,88.53,89.31,-0.78,2026-01-27
153,Old Dominion,Sun Belt,,,12,9,67.8,66.9,0.90,,3.16,,0.59,-0.18,0.41,88.50,89.27,-0.77,2026-01-27
154,UC Davis,Big West,,,14,6,69.5,63.9,5.55,,-2.01,,2.51,-2.19,0.32,93.51,95.24,-1.73,2026-01-27
155,Liberty,CUSA,,,9,9,65.9,63.5,2.39,,2.15,,0.40,-0.19,0.21,94.82,96.48,-1.66,2026-01-27
156,Houston,Big 12,,,6,13,61.1,70.3,-9.21,,9.34,,-1.21,1.34,0.12,85.98,86.51,-0.54,2026-01-27
157,Army,Patriot,,,15,4,66.7,56.7,9.95,,-8.46,,-2.27,2.32,0.04,92.89,94.05,-1.17,2026-01-27
158,Fresno State,MWC,,,10,11,63.0,59.6,3.33,,-1.16,,-4.07,3.95,-0.11,87.09,88.12,-1.04,2026-01-27
159,Northern Colorado,Big Sky,,,15,6,71.5,60.6,10.95,,-3.29,,-0.57,0.45,-0.12,90.40,91.19,-0.80,2026-01-27
160,Louisiana-Monroe,Sun Belt,,,8,11,66.2,68.1,-1.95,,1.67,,0.47,-0.75,-0.28,90.05,91.41,-1.36,2026-01-27
161,Brown,Ivy,,,11,6,64.1,56.3,7.76,,-5.31,,-3.07,2.77,-0.31,86.52,89.43,-2.91,2026-01-27
162,Xavier,Big East,,,10,10,60.2,64.2,-4.00,,3.34,,-4.67,4.01,-0.66,88.00,90.41,-2.40,2026-01-27
163,Southern Mississippi,Sun Belt,,,11,9,75.9,72.8,3.15,,0.44,,6.17,-7.01,-0.84,95.48,98.21,-2.73,2026-01-27
164,Toledo,MAC,,,9,8,66.1,64.1,1.94,,-2.26,,-1.99,1.04,-0.95,90.51,93.00,-2.48,2026-01-27
165,George Washington,A-10,,,11,11,62.4,60.0,2.32,,-1.54,,-4.46,3.49,-0.97,90.66,93.25,-2.59,2026-01-27
166,UAB,American,,,7,13,69.9,70.3,-0.40,,-0.71,,2.82,-3.79,-0.97,94.96,97.33,-2.38,2026-01-27
167,Ohio,MAC,,,12,6,74.2,69.6,4.56,,-3.96,,5.65,-6.67,-1.02,90.49,93.84,-3.36,2026-01-27
168,Kent State,MAC,,,9,10,70.8,67.9,2.89,,1.67,,1.31,-2.52,-1.21,93.00,96.16,-3.15,2026-01-27
169,Appalachian State,Sun Belt,,,9,10,64.2,58.0,6.16,,-0.77,,-4.83,3.53,-1.29,91.28,94.87,-3.59,2026-01-27
170,South Alabama,Sun Belt,,,9,10,69.6,68.3,1.26,,-2.61,,0.66,-2.01,-1.35,89.61,92.78,-3.17,2026-01-27
171,Florida Gulf Coast,A-Sun,,,9,10,62.4,60.2,2.26,,4.33,,-6.21,4.66,-1.55,86.69,90.56,-3.87,2026-01-27
172,Oral Roberts,Summit,,,11,9,77.7,75.2,2.50,,1.61,,9.93,-11.79,-1.86,95.14,99.06,-3.91,2026-01-27
173,Drexel,CAA,,,11,7,63.9,56.9,7.00,,-5.98,,-4.39,2.47,-1.92,92.13,96.10,-3.98,2026-01-27
174,Eastern Michigan,MAC,,,9,9,69.4,68.1,1.33,,-0.43,,1.80,-3.87,-2.08,94.13,98.28,-4.15,2026-01-27
175,Howard,MEAC,,,15,7,65.0,62.2,2.77,,-4.98,,-2.05,-0.15,-2.20,87.01,92.17,-5.17,2026-01-27
176,Jacksonville,A-Sun,,,12,7,71.7,68.2,3.47,,-3.25,,4.20,-6.45,-2.25,88.37,93.01,-4.64,2026-01-27
177,FDU,NEC,,,17,4,66.8,52.3,14.48,,-13.11,,-6.94,4.67,-2.27,89.74,93.02,-3.28,2026-01-27
178,Cleveland State,Horizon,,,15,7,70.5,59.2,11.27,,-9.26,,-2.02,-0.34,-2.36,89.71,94.41,-4.69,2026-01-27
179,Saint Louis,A-10,,,11,11,69.0,67.2,1.86,,-0.63,,0.14,-2.58,-2.44,85.37,90.12,-4.75,2026-01-27
180,Binghamton,AmEast,,,14,6,68.1,62.8,5.35,,-2.95,,0.10,-2.60,-2.50,92.44,96.89,-4.45,2026-01-27
181,Northern Kentucky,Horizon,,,10,13,68.1,71.0,-2.87,,0.27,,2.26,-4.85,-2.60,91.62,96.30,-4.68,2026-01-27
182,La Salle,A-10,,,11,9,64.5,64.5,-0.05,,-0.86,,-1.84,-0.81,-2.65,85.04,90.58,-5.54,2026-01-27
183,Lamar,Southland,,,12,6,65.4,59.3,6.11,,-7.31,,-3.61,0.95,-2.67,88.58,93.03,-4.45,2026-01-27
184,Loyola (IL),A-10,,,9,11,56.2,62.0,-5.80,,3.05,,-7.83,5.07,-2.76,83.85,89.85,-6.00,2026-01-27
185,Bryant,AmEast,,,14,6,67.2,54.9,12.35,,-11.25,,-3.51,0.70,-2.81,87.67,92.57,-4.90,2026-01-27
186,Maine,AmEast,,,10,11,61.1,61.7,-0.57,,-2.27,,-3.96,1.12,-2.84,86.87,92.75,-5.87,2026-01-27
187,Dayton,A-10,,,10,10,65.9,67.5,-1.55,,-1.53,,-0.15,-2.94,-3.08,91.05,97.27,-6.22,2026-01-27
188,Youngstown State,Horizon,,,14,7,66.6,57.3,9.29,,-5.64,,-6.31,3.14,-3.16,85.01,90.85,-5.83,2026-01-27
189,Washington State,WCC,,,4,18,61.9,73.6,-11.73,,8.52,,-1.31,-1.90,-3.21,90.19,96.36,-6.17,2026-01-27
190,Albany (NY),AmEast,,,11,9,59.8,55.3,4.50,,-5.19,,-7.94,4.70,-3.24,90.40,96.24,-5.84,2026-01-27
191,Longwood,Big South,,,14,6,78.4,65.1,13.25,,-6.46,,3.17,-6.45,-3.29,87.32,95.03,-7.72,2026-01-27
192,Virginia Commonwealth,A-10,,,7,14,57.5,66.2,-8.71,,5.41,,-5.38,2.08,-3.31,83.74,89.69,-5.95,2026-01-27
193,Holy Cross,Patriot,,,11,8,59.9,60.3,-0.37,,-3.08,,-6.12,2.67,-3.45,83.25,90.05,-6.80,2026-01-27
194,Cal State Fullerton,Big West,,,11,9,72.1,63.7,8.40,,-6.32,,1.47,-5.01,-3.54,85.07,91.49,-6.43,2026-01-27
195,DePaul,Big East,,,5,17,63.0,72.4,-9.36,,5.75,,0.26,-3.87,-3.61,88.52,94.93,-6.41,2026-01-27
196,Pacific,WCC,,,8,12,64.8,66.5,-1.70,,1.67,,-2.48,-1.16,-3.65,89.56,95.97,-6.41,2026-01-27
197,Florida International,CUSA,,,11,7,74.7,68.4,6.28,,-5.06,,4.17,-7.99,-3.83,88.77,95.80,-7.03,2026-01-27
198,Illinois-Chicago,MVC,,,9,11,63.6,63.9,-0.30,,-3.72,,-4.84,0.83,-4.02,90.31,97.31,-7.00,2026-01-27
199,Stephen F. Austin,Southland,,,14,6,76.3,69.3,7.05,,-8.09,,6.37,-10.52,-4.15,91.55,98.84,-7.30,2026-01-27
200,Delaware,CUSA,,,9,10,66.5,65.2,1.26,,-4.36,,-0.96,-3.40,-4.36,85.53,92.99,-7.46,2026-01-27
201,Tarleton State,WAC,,,10,8,66.3,63.9,2.39,,-2.32,,-3.20,-1.19,-4.39,86.88,93.69,-6.80,2026-01-27
202,UT Arlington,WAC,,,8,11,59.2,64.1,-4.89,,0.43,,-5.76,1.29,-4.47,80.80,86.69,-5.89,2026-01-27
203,Drake,MVC,,,6,13,71.1,77.6,-6.58,,2.05,,3.10,-7.63,-4.53,94.04,101.68,-7.64,2026-01-27
204,Georgia State,Sun Belt,,,9,12,69.9,73.7,-3.81,,3.81,,2.73,-7.28,-4.56,90.90,98.59,-7.69,2026-01-27
205,Tennessee Tech,OVC,,,10,9,67.0,63.4,3.58,,-5.04,,-2.05,-2.75,-4.80,89.56,97.53,-7.97,2026-01-27
206,Southern Utah,WAC,,,13,7,73.4,66.1,7.25,,-5.09,,-0.03,-4.82,-4.85,90.74,98.64,-7.90,2026-01-27
207,Utah Valley,WAC,,,9,10,63.5,61.2,2.32,,-2.37,,-5.33,0.32,-5.01,82.08,90.42,-8.34,2026-01-27
208,Chattanooga,Southern,,,13,5,64.4,57.6,6.83,,-6.56,,-6.76,1.71,-5.06,86.49,94.07,-7.58,2026-01-27
209,UC Riverside,Big West,,,6,13,62.2,63.5,-1.32,,-0.20,,-6.30,1.22,-5.08,84.30,92.55,-8.25,2026-01-27
210,Robert Morris,Horizon,,,14,6,65.9,59.1,6.85,,-8.37,,-5.79,0.71,-5.09,85.61,93.95,-8.34,2026-01-27
211,Southern,SWAC,,,10,8,60.9,62.5,-1.56,,1.59,,-7.07,1.96,-5.10,83.60,92.41,-8.81,2026-01-27
212,Lehigh,Patriot,,,10,8,66.0,66.7,-0.72,,-4.39,,0.45,-5.57,-5.11,93.24,102.02,-8.78,2026-01-27
213,Bowling Green,MAC,,,10,9,70.3,65.5,4.74,,1.24,,-2.47,-2.69,-5.16,86.39,94.54,-8.14,2026-01-27
214,Nevada,MWC,,,7,13,55.4,58.6,-3.25,,-0.90,,-10.07,4.86,-5.21,81.14,89.95,-8.81,2026-01-27
215,Sacramento State,Big Sky,,,10,10,65.1,59.2,5.85,,-3.66,,-8.52,3.31,-5.22,81.92,90.34,-8.41,2026-01-27
216,Boston College,ACC,,,4,18,62.4,74.3,-11.95,,6.67,,-0.05,-5.24,-5.29,91.14,100.85,-9.71,2026-01-27
217,Kennesaw State,CUSA,,,10,8,66.3,60.4,5.89,,-3.19,,-3.53,-1.79,-5.32,85.29,93.77,-8.48,2026-01-27
218,Memphis,American,,,8,12,66.0,68.9,-2.95,,0.06,,-1.35,-4.01,-5.36,79.67,87.66,-8.00,2026-01-27
219,Jacksonville State,CUSA,,,11,8,65.4,57.1,8.32,,-6.47,,-6.65,1.18,-5.47,88.62,97.27,-8.66,2026-01-27
220,NJIT,AmEast,,,13,7,67.9,64.7,3.15,,-8.90,,1.22,-6.97,-5.75,91.57,101.22,-9.65,2026-01-27
221,Eastern Washington,Big Sky,,,10,10,68.0,66.1,1.90,,-2.50,,-1.07,-4.70,-5.78,85.37,94.62,-9.26,2026-01-27
222,Morehead State,OVC,,,12,9,64.8,65.6,-0.81,,-1.02,,-4.69,-1.13,-5.82,85.51,94.33,-8.82,2026-01-27
223,Monmouth,CAA,,,12,5,65.4,57.0,8.41,,-7.42,,-7.17,1.32,-5.85,84.03,93.04,-9.02,2026-01-27
224,Tennessee-Martin,OVC,,,10,8,66.2,62.6,3.61,,-2.66,,-4.97,-1.22,-6.19,85.38,95.59,-10.22,2026-01-27
225,St. Thomas,Summit,,,10,11,65.2,61.3,3.95,,-2.90,,-6.70,0.47,-6.23,84.99,95.46,-10.47,2026-01-27
226,Stetson,A-Sun,,,11,8,70.3,65.7,4.58,,-4.54,,0.62,-6.86,-6.25,92.36,102.35,-9.99,2026-01-27
227,Little Rock,OVC,,,9,10,58.7,60.3,-1.63,,0.05,,-10.65,4.23,-6.43,79.02,88.87,-9.86,2026-01-27
228,West Georgia,A-Sun,,,13,6,73.7,65.0,8.74,,-8.58,,1.15,-7.61,-6.46,91.05,101.60,-10.54,2026-01-27
229,William & Mary,CAA,,,10,8,61.3,60.1,1.22,,-6.69,,-7.33,0.82,-6.52,83.34,93.97,-10.63,2026-01-27
230,Alabama A&M,SWAC,,,10,9,62.6,59.6,3.00,,-3.06,,-7.83,1.27,-6.56,82.31,91.86,-9.55,2026-01-27
231,Campbell,CAA,,,12,8,62.3,56.2,6.10,,-6.57,,-9.96,3.39,-6.57,83.32,94.69,-11.37,2026-01-27
232,Maryland-Baltimore County,AmEast,,,10,9,64.8,58.4,6.42,,-6.52,,-8.09,1.51,-6.58,81.44,91.84,-10.39,2026-01-27
233,Fordham,A-10,,,9,11,64.3,64.5,-0.20,,-5.93,,-2.79,-3.83,-6.62,83.57,94.53,-10.95,2026-01-27
234,Air Force,MWC,,,8,12,57.8,61.8,-4.00,,-2.40,,-8.62,1.95,-6.66,81.74,92.24,-10.50,2026-01-27
235,Northwestern State,Southland,,,9,9,63.6,63.1,0.44,,0.84,,-7.99,1.27,-6.72,82.85,93.49,-10.64,2026-01-27
236,Elon,CAA,,,9,10,65.4,63.0,2.37,,-5.88,,-4.59,-2.18,-6.77,84.72,95.15,-10.44,2026-01-27
237,Wofford,Southern,,,11,9,68.7,62.9,5.75,,-4.52,,-4.05,-2.94,-6.99,87.70,99.00,-11.30,2026-01-27
238,Texas State,Sun Belt,,,9,10,62.5,62.3,0.26,,-2.20,,-7.41,0.33,-7.08,81.68,92.16,-10.48,2026-01-27
239,Florida Atlantic,American,,,9,11,62.9,68.0,-5.10,,0.43,,-3.80,-3.41,-7.21,83.87,95.99,-12.12,2026-01-27
240,St. Bonaventure,A-10,,,12,9,62.7,60.3,2.38,,-7.46,,-6.94,-0.42,-7.36,83.59,95.45,-11.86,2026-01-27
241,Duquesne,A-10,,,7,13,64.6,64.6,0.00,,-2.75,,-5.61,-1.81,-7.42,79.71,92.32,-12.60,2026-01-27
242,Northern Arizona,Big Sky,,,7,14,71.1,73.3,-2.24,,-0.75,,2.21,-9.80,-7.59,89.34,100.94,-11.60,2026-01-27
243,Stony Brook,CAA,,,10,10,57.5,55.9,1.65,,-3.68,,-13.38,5.52,-7.86,77.58,90.57,-12.99,2026-01-27
244,Wyoming,MWC,,,7,12,55.4,61.2,-5.74,,0.03,,-10.06,1.98,-8.08,83.38,97.22,-13.84,2026-01-27
245,IU Indy,Horizon,,,8,11,66.3,67.4,-1.11,,-2.45,,-4.63,-3.47,-8.09,81.78,93.92,-12.14,2026-01-27
246,Maryland-Eastern Shore,MEAC,,,11,10,63.7,67.3,-3.62,,-0.58,,-3.62,-4.60,-8.21,83.70,96.70,-13.01,2026-01-27
247,Norfolk State,MEAC,,,10,11,62.8,61.0,1.76,,-1.43,,-8.52,0.21,-8.31,76.88,90.70,-13.82,2026-01-27
248,Pittsburgh,ACC,,,8,14,60.6,69.0,-8.32,,0.09,,-5.68,-2.66,-8.34,82.45,95.49,-13.04,2026-01-27
249,Furman,Southern,,,13,8,70.6,61.5,9.10,,-3.54,,-2.90,-5.46,-8.36,81.02,93.75,-12.73,2026-01-27
